"","Week","Customer","Product","Qty"
"1618",4,14,"soda",TRUE
"1619",4,14,"chocololat",TRUE
"1620",4,14,"olives",TRUE
"1621",4,15,"eau",TRUE
"1622",4,15,"pates",TRUE
"1623",4,15,"bolo",TRUE
"1624",4,15,"langes",TRUE
"1625",4,15,"vin rouge",TRUE
"1626",4,16,"eau",TRUE
"1627",4,16,"biere",TRUE
"1628",4,16,"tomates",TRUE
"1629",4,17,"langes",TRUE
"1630",4,17,"chocololat",TRUE
"1631",4,17,"serviette",TRUE
"1632",4,17,"olives",TRUE
"1633",4,17,"cure-dents",TRUE
"1634",4,17,"lait poudre",TRUE
"1635",4,18,"pates",TRUE
"1636",4,18,"poires",TRUE
"1637",4,18,"chocololat",TRUE
"1638",4,19,"eau",TRUE
"1639",4,19,"pommes",TRUE
"1640",4,19,"soda",TRUE
"1641",4,19,"chocololat",TRUE
"1642",4,20,"pates",TRUE
"1643",4,20,"bolo",TRUE
"1644",4,20,"soda",TRUE
"1645",4,20,"tomates",TRUE
"1646",4,20,"lait poudre",TRUE
"1647",4,21,"pates",TRUE
"1648",4,21,"bolo",TRUE
"1649",4,21,"langes",TRUE
"1650",4,21,"soda",TRUE
"1651",4,21,"chocololat",TRUE
"1652",4,21,"olives",TRUE
"1653",4,22,"eau",TRUE
"1654",4,22,"soda",TRUE
"1655",4,22,"serviette",TRUE
"1656",4,23,"soda",TRUE
"1657",4,23,"chocololat",TRUE
"1658",4,24,"eau",TRUE
"1659",4,24,"pates",TRUE
"1660",4,24,"poires",TRUE
"1661",4,24,"soda",TRUE
"1662",4,24,"dextro",TRUE
"1663",4,24,"olives",TRUE
"1664",4,25,"pates",TRUE
"1665",4,25,"bolo",TRUE
"1666",4,25,"langes",TRUE
"1667",4,25,"pommes",TRUE
"1668",4,25,"vin rouge",TRUE
"1669",4,25,"soda",TRUE
"1670",4,25,"chocololat",TRUE
"1671",4,25,"olives",TRUE
"1672",4,25,"cure-dents",TRUE
"1673",4,25,"tomates",TRUE
"1674",4,26,"pates",TRUE
"1675",4,26,"bolo",TRUE
"1676",4,26,"pommes",TRUE
"1677",4,26,"soda",TRUE
"1678",4,26,"olives",TRUE
"1679",4,27,"pates",TRUE
"1680",4,27,"olives",TRUE
"1681",4,28,"eau",TRUE
"1682",4,28,"soda",TRUE
"1683",4,28,"serviette",TRUE
"1684",4,29,"eau",TRUE
"1685",4,29,"pates",TRUE
"1686",4,29,"langes",TRUE
"1687",4,29,"poires",TRUE
"1688",4,29,"serviette",TRUE
"1689",4,30,"bolo",TRUE
"1690",4,30,"langes",TRUE
"1691",4,30,"poires",TRUE
"1692",4,30,"serviette",TRUE
"1693",4,30,"dextro",TRUE
"1694",4,30,"lait poudre",TRUE
"1695",4,32,"eau",TRUE
"1696",4,32,"serviette",TRUE
"1697",4,32,"dextro",TRUE
"1698",4,33,"bolo",TRUE
"1699",4,33,"langes",TRUE
"1700",4,33,"vin rouge",TRUE
"1701",4,33,"chocololat",TRUE
"1702",4,33,"olives",TRUE
"1703",4,33,"cure-dents",TRUE
"1704",4,33,"lait poudre",TRUE
"1705",4,34,"pates",TRUE
"1706",4,34,"soda",TRUE
"1707",4,34,"chocololat",TRUE
"1708",4,34,"dextro",TRUE
"1709",4,34,"tomates",TRUE
"1710",4,35,"pates",TRUE
"1711",4,35,"bolo",TRUE
"1712",4,35,"langes",TRUE
"1713",4,35,"soda",TRUE
"1714",4,35,"chocololat",TRUE
"1715",4,35,"olives",TRUE
"1716",4,35,"tomates",TRUE
"1717",4,36,"pates",TRUE
"1718",4,36,"bolo",TRUE
"1719",4,36,"chocololat",TRUE
"1720",4,36,"lait poudre",TRUE
"1721",4,37,"pates",TRUE
"1722",4,37,"biere",TRUE
"1723",4,37,"soda",TRUE
"1724",4,37,"dextro",TRUE
"1725",4,37,"tomates",TRUE
"1726",4,38,"eau",TRUE
"1727",4,38,"pates",TRUE
"1728",4,38,"pommes",TRUE
"1729",4,39,"eau",TRUE
"1730",4,39,"serviette",TRUE
"1731",4,40,"pates",TRUE
"1732",4,40,"bolo",TRUE
"1733",4,40,"chocololat",TRUE
"1734",4,40,"lait poudre",TRUE
"1735",4,41,"poires",TRUE
"1736",4,41,"vin rouge",TRUE
"1737",4,42,"serviette",TRUE
"1738",4,42,"olives",TRUE
"1739",4,44,"eau",TRUE
"1740",4,44,"pommes",TRUE
"1741",4,44,"serviette",TRUE
"1742",4,44,"olives",TRUE
"1743",4,45,"pates",TRUE
"1744",4,45,"bolo",TRUE
"1745",4,45,"pommes",TRUE
"1746",4,45,"vin rouge",TRUE
"1747",4,45,"chocololat",TRUE
"1748",4,45,"tomates",TRUE
"1749",4,45,"lait poudre",TRUE
"1750",4,46,"eau",TRUE
"1751",4,46,"pates",TRUE
"1752",4,46,"langes",TRUE
"1753",4,46,"pommes",TRUE
"1754",4,46,"chocololat",TRUE
"1755",4,46,"lait poudre",TRUE
"1756",4,47,"pates",TRUE
"1757",4,47,"bolo",TRUE
"1758",4,47,"chocololat",TRUE
"1759",4,47,"olives",TRUE
"1760",4,47,"tomates",TRUE
"1761",4,47,"lait poudre",TRUE
"1762",4,48,"pates",TRUE
"1763",4,48,"bolo",TRUE
"1764",4,48,"pommes",TRUE
"1765",4,48,"chocololat",TRUE
"1766",4,49,"pates",TRUE
"1767",4,49,"bolo",TRUE
"1768",4,49,"langes",TRUE
"1769",4,49,"soda",TRUE
"1770",4,49,"chocololat",TRUE
"1771",4,49,"lait poudre",TRUE
"1772",4,50,"eau",TRUE
"1773",4,50,"pates",TRUE
"1774",4,50,"langes",TRUE
"1775",4,50,"pommes",TRUE
"1776",4,50,"chocololat",TRUE
"1777",4,50,"tomates",TRUE
"1778",4,51,"eau",TRUE
"1779",4,51,"pates",TRUE
"1780",4,51,"olives",TRUE
"1781",4,52,"soda",TRUE
"1782",4,52,"chocololat",TRUE
"1783",4,52,"serviette",TRUE
"1784",4,52,"olives",TRUE
"1785",4,53,"eau",TRUE
"1786",4,53,"pates",TRUE
"1787",4,53,"bolo",TRUE
"1788",4,53,"pommes",TRUE
"1789",4,53,"olives",TRUE
"1790",4,54,"eau",TRUE
"1791",4,54,"pates",TRUE
"1792",4,54,"pommes",TRUE
"1793",4,54,"poires",TRUE
"1794",4,54,"soda",TRUE
"1795",4,54,"dextro",TRUE
"1796",4,54,"olives",TRUE
"1797",4,54,"tomates",TRUE
"1798",4,55,"vin rouge",TRUE
"1799",4,55,"biere",TRUE
"1800",4,55,"soda",TRUE
"1801",4,55,"olives",TRUE
"1802",4,55,"cure-dents",TRUE
"1803",4,56,"pommes",TRUE
"1804",4,56,"vin rouge",TRUE
"1805",4,56,"soda",TRUE
"1806",4,56,"chocololat",TRUE
"1807",4,56,"serviette",TRUE
"1808",4,57,"pates",TRUE
"1809",4,57,"bolo",TRUE
"1810",4,57,"langes",TRUE
"1811",4,57,"chocololat",TRUE
"1812",4,57,"tomates",TRUE
"1813",4,58,"eau",TRUE
"1814",4,58,"biere",TRUE
"1815",4,58,"olives",TRUE
"1816",4,59,"eau",TRUE
"1817",4,59,"pates",TRUE
"1818",4,59,"bolo",TRUE
"1819",4,59,"pommes",TRUE
"1820",4,59,"poires",TRUE
"1821",4,59,"soda",TRUE
"1822",4,59,"tomates",TRUE
"1823",4,60,"eau",TRUE
"1824",4,60,"chocololat",TRUE
"1825",4,60,"dextro",TRUE
"1826",4,61,"biere",TRUE
"1827",4,61,"soda",TRUE
"1828",4,61,"cure-dents",TRUE
"1829",4,62,"biere",TRUE
"1830",4,62,"soda",TRUE
"1831",4,62,"chocololat",TRUE
"1832",4,62,"olives",TRUE
"1833",4,62,"cure-dents",TRUE
"1834",4,62,"tomates",TRUE
"1835",4,63,"eau",TRUE
"1836",4,63,"pates",TRUE
"1837",4,63,"vin rouge",TRUE
"1838",4,63,"dextro",TRUE
"1839",4,63,"tomates",TRUE
"1840",4,64,"eau",TRUE
"1841",4,64,"pates",TRUE
"1842",4,64,"bolo",TRUE
"1843",4,64,"pommes",TRUE
"1844",4,64,"tomates",TRUE
"1845",4,64,"lait poudre",TRUE
"1846",4,65,"pates",TRUE
"1847",4,65,"bolo",TRUE
"1848",4,65,"vin rouge",TRUE
"1849",4,65,"soda",TRUE
"1850",4,65,"chocololat",TRUE
"1851",4,65,"tomates",TRUE
"1852",4,65,"lait poudre",TRUE
"1853",4,66,"eau",TRUE
"1854",4,66,"pates",TRUE
"1855",4,66,"pommes",TRUE
"1856",4,66,"biere",TRUE
"1857",4,66,"dextro",TRUE
"1858",4,66,"tomates",TRUE
"1859",4,67,"pommes",TRUE
"1860",4,67,"biere",TRUE
"1861",4,67,"chocololat",TRUE
"1862",4,68,"eau",TRUE
"1863",4,68,"pates",TRUE
"1864",4,68,"pommes",TRUE
"1865",4,68,"soda",TRUE
"1866",4,68,"dextro",TRUE
"1867",4,68,"tomates",TRUE
"1868",4,69,"eau",TRUE
"1869",4,69,"pates",TRUE
"1870",4,69,"bolo",TRUE
"1871",4,69,"langes",TRUE
"1872",4,69,"biere",TRUE
"1873",4,69,"soda",TRUE
"1874",4,69,"chocololat",TRUE
"1875",4,69,"lait poudre",TRUE
"1876",4,70,"eau",TRUE
"1877",4,70,"poires",TRUE
"1878",4,70,"chocololat",TRUE
"1879",4,70,"serviette",TRUE
"1880",4,70,"dextro",TRUE
"1881",4,71,"bolo",TRUE
"1882",4,71,"pommes",TRUE
"1883",4,71,"poires",TRUE
"1884",4,71,"vin rouge",TRUE
"1885",4,71,"biere",TRUE
"1886",4,71,"olives",TRUE
"1887",4,71,"cure-dents",TRUE
"1888",4,72,"pates",TRUE
"1889",4,72,"poires",TRUE
"1890",4,72,"soda",TRUE
"1891",4,72,"tomates",TRUE
"1892",4,73,"eau",TRUE
"1893",4,73,"poires",TRUE
"1894",4,73,"chocololat",TRUE
"1895",4,73,"dextro",TRUE
"1896",4,73,"olives",TRUE
"1897",4,73,"lait poudre",TRUE
"1898",4,74,"eau",TRUE
"1899",4,74,"pates",TRUE
"1900",4,74,"langes",TRUE
"1901",4,74,"pommes",TRUE
"1902",4,74,"poires",TRUE
"1903",4,74,"soda",TRUE
"1904",4,74,"dextro",TRUE
"1905",4,74,"olives",TRUE
"1906",4,74,"lait poudre",TRUE
"1907",4,75,"pates",TRUE
"1908",4,75,"bolo",TRUE
"1909",4,75,"langes",TRUE
"1910",4,75,"vin rouge",TRUE
"1911",4,75,"soda",TRUE
"1912",4,75,"chocololat",TRUE
"1913",4,75,"olives",TRUE
"1914",4,75,"cure-dents",TRUE
"1915",4,75,"tomates",TRUE
"1916",4,75,"lait poudre",TRUE
"1917",4,76,"eau",TRUE
"1918",4,76,"pates",TRUE
"1919",4,76,"bolo",TRUE
"1920",4,76,"langes",TRUE
"1921",4,76,"pommes",TRUE
"1922",4,76,"soda",TRUE
"1923",4,76,"chocololat",TRUE
"1924",4,76,"olives",TRUE
"1925",4,76,"tomates",TRUE
"1926",4,76,"lait poudre",TRUE
"1927",4,77,"eau",TRUE
"1928",4,77,"pates",TRUE
"1929",4,77,"langes",TRUE
"1930",4,77,"pommes",TRUE
"1931",4,77,"soda",TRUE
"1932",4,77,"chocololat",TRUE
"1933",4,77,"dextro",TRUE
"1934",4,77,"tomates",TRUE
"1935",4,77,"lait poudre",TRUE
"1936",4,78,"pates",TRUE
"1937",4,78,"chocololat",TRUE
"1938",4,78,"olives",TRUE
"1939",4,79,"eau",TRUE
"1940",4,79,"pates",TRUE
"1941",4,79,"langes",TRUE
"1942",4,79,"poires",TRUE
"1943",4,79,"soda",TRUE
"1944",4,79,"chocololat",TRUE
"1945",4,79,"tomates",TRUE
"1946",4,79,"lait poudre",TRUE
"1947",4,80,"pates",TRUE
"1948",4,80,"bolo",TRUE
"1949",4,80,"langes",TRUE
"1950",4,80,"pommes",TRUE
"1951",4,80,"chocololat",TRUE
"1952",4,80,"serviette",TRUE
"1953",4,80,"tomates",TRUE
"1954",4,80,"lait poudre",TRUE
"1955",4,81,"bolo",TRUE
"1956",4,81,"langes",TRUE
"1957",4,81,"pommes",TRUE
"1958",4,81,"poires",TRUE
"1959",4,81,"vin rouge",TRUE
"1960",4,81,"soda",TRUE
"1961",4,82,"pates",TRUE
"1962",4,82,"chocololat",TRUE
"1963",4,82,"dextro",TRUE
"1964",4,82,"tomates",TRUE
"1965",4,83,"eau",TRUE
"1966",4,83,"pates",TRUE
"1967",4,83,"poires",TRUE
"1968",4,83,"biere",TRUE
"1969",4,83,"serviette",TRUE
"1970",4,83,"dextro",TRUE
"1971",4,84,"eau",TRUE
"1972",4,84,"pates",TRUE
"1973",4,84,"langes",TRUE
"1974",4,84,"pommes",TRUE
"1975",4,84,"poires",TRUE
"1976",4,84,"vin rouge",TRUE
"1977",4,84,"chocololat",TRUE
"1978",4,84,"serviette",TRUE
"1979",4,84,"olives",TRUE
"1980",4,84,"cure-dents",TRUE
"1981",4,84,"lait poudre",TRUE
"1982",4,85,"pates",TRUE
"1983",4,85,"vin rouge",TRUE
"1984",4,85,"biere",TRUE
"1985",4,85,"chocololat",TRUE
"1986",4,85,"tomates",TRUE
"1987",4,86,"pates",TRUE
"1988",4,86,"bolo",TRUE
"1989",4,86,"pommes",TRUE
"1990",4,86,"poires",TRUE
"1991",4,86,"vin rouge",TRUE
"1992",4,86,"biere",TRUE
"1993",4,86,"chocololat",TRUE
"1994",4,86,"serviette",TRUE
"1995",4,86,"lait poudre",TRUE
"1996",4,88,"eau",TRUE
"1997",4,88,"pates",TRUE
"1998",4,88,"langes",TRUE
"1999",4,88,"pommes",TRUE
"2000",4,88,"poires",TRUE
"2001",4,88,"serviette",TRUE
"2002",4,88,"lait poudre",TRUE
"2003",4,89,"eau",TRUE
"2004",4,89,"pates",TRUE
"2005",4,89,"bolo",TRUE
"2006",4,89,"langes",TRUE
"2007",4,89,"pommes",TRUE
"2008",4,89,"poires",TRUE
"2009",4,89,"biere",TRUE
"2010",4,89,"soda",TRUE
"2011",4,89,"chocololat",TRUE
"2012",4,89,"tomates",TRUE
"2013",4,89,"lait poudre",TRUE
"2014",4,90,"eau",TRUE
"2015",4,90,"pates",TRUE
"2016",4,90,"langes",TRUE
"2017",4,90,"pommes",TRUE
"2018",4,90,"dextro",TRUE
"2019",4,90,"lait poudre",TRUE
"2020",4,91,"eau",TRUE
"2021",4,91,"pates",TRUE
"2022",4,91,"bolo",TRUE
"2023",4,91,"soda",TRUE
"2024",4,91,"chocololat",TRUE
"2025",4,91,"tomates",TRUE
"2026",4,91,"lait poudre",TRUE
"2027",4,92,"pates",TRUE
"2028",4,92,"bolo",TRUE
"2029",4,92,"poires",TRUE
"2030",4,92,"vin rouge",TRUE
"2031",4,92,"tomates",TRUE
"2032",4,92,"lait poudre",TRUE
"2033",4,93,"langes",TRUE
"2034",4,93,"pommes",TRUE
"2035",4,93,"chocololat",TRUE
"2036",4,94,"pates",TRUE
"2037",4,94,"bolo",TRUE
"2038",4,94,"langes",TRUE
"2039",4,94,"vin rouge",TRUE
"2040",4,94,"biere",TRUE
"2041",4,94,"chocololat",TRUE
"2042",4,95,"poires",TRUE
"2043",4,96,"eau",TRUE
"2044",4,96,"pommes",TRUE
"2045",4,96,"chocololat",TRUE
"2046",4,96,"dextro",TRUE
"2047",4,97,"eau",TRUE
"2048",4,97,"pates",TRUE
"2049",4,97,"pommes",TRUE
"2050",4,97,"biere",TRUE
"2051",4,97,"soda",TRUE
"2052",4,98,"eau",TRUE
"2053",4,98,"bolo",TRUE
"2054",4,98,"langes",TRUE
"2055",4,98,"pommes",TRUE
"2056",4,98,"soda",TRUE
"2057",4,98,"chocololat",TRUE
"2058",4,98,"lait poudre",TRUE
"2059",4,99,"eau",TRUE
"2060",4,99,"biere",TRUE
"2061",4,99,"dextro",TRUE
"2062",4,99,"cure-dents",TRUE
"2063",4,100,"eau",TRUE
"2064",4,100,"pates",TRUE
"2065",4,100,"bolo",TRUE
"2066",4,100,"vin rouge",TRUE
"2067",4,100,"chocololat",TRUE
"2068",4,100,"lait poudre",TRUE
"2069",5,1,"pates",TRUE
"2070",5,1,"vin rouge",TRUE
"2071",5,1,"chocololat",TRUE
"2072",5,1,"serviette",TRUE
"2073",5,1,"tomates",TRUE
"2074",5,2,"pates",TRUE
"2075",5,2,"bolo",TRUE
"2076",5,2,"langes",TRUE
"2077",5,2,"chocololat",TRUE
"2078",5,2,"tomates",TRUE
"2079",5,3,"eau",TRUE
"2080",5,3,"pates",TRUE
"2081",5,3,"pommes",TRUE
"2082",5,3,"poires",TRUE
"2083",5,3,"vin rouge",TRUE
"2084",5,3,"soda",TRUE
"2085",5,3,"chocololat",TRUE
"2086",5,3,"serviette",TRUE
"2087",5,3,"dextro",TRUE
"2088",5,3,"tomates",TRUE
"2089",5,4,"eau",TRUE
"2090",5,4,"poires",TRUE
"2091",5,4,"dextro",TRUE
"2092",5,5,"pommes",TRUE
"2093",5,6,"pates",TRUE
"2094",5,6,"bolo",TRUE
"2095",5,6,"vin rouge",TRUE
"2096",5,6,"chocololat",TRUE
"2097",5,7,"eau",TRUE
"2098",5,7,"pates",TRUE
"2099",5,7,"pommes",TRUE
"2100",5,7,"soda",TRUE
"2101",5,7,"dextro",TRUE
"2102",5,7,"olives",TRUE
"2103",5,7,"tomates",TRUE
"2104",5,7,"lait poudre",TRUE
"2105",5,8,"soda",TRUE
"2106",5,8,"chocololat",TRUE
"2107",5,9,"langes",TRUE
"2108",5,9,"chocololat",TRUE
"2109",5,9,"olives",TRUE
"2110",5,9,"cure-dents",TRUE
"2111",5,10,"pates",TRUE
"2112",5,10,"bolo",TRUE
"2113",5,10,"langes",TRUE
"2114",5,10,"pommes",TRUE
"2115",5,10,"biere",TRUE
"2116",5,10,"soda",TRUE
"2117",5,10,"chocololat",TRUE
"2118",5,10,"olives",TRUE
"2119",5,10,"cure-dents",TRUE
"2120",5,10,"tomates",TRUE
"2121",5,10,"lait poudre",TRUE
"2122",5,11,"langes",TRUE
"2123",5,11,"chocololat",TRUE
"2124",5,11,"serviette",TRUE
"2125",5,11,"olives",TRUE
"2126",5,11,"cure-dents",TRUE
"2127",5,11,"lait poudre",TRUE
"2128",5,12,"eau",TRUE
"2129",5,12,"pates",TRUE
"2130",5,12,"bolo",TRUE
"2131",5,12,"langes",TRUE
"2132",5,12,"vin rouge",TRUE
"2133",5,12,"chocololat",TRUE
"2134",5,13,"biere",TRUE
"2135",5,14,"vin rouge",TRUE
"2136",5,14,"chocololat",TRUE
"2137",5,15,"eau",TRUE
"2138",5,15,"pates",TRUE
"2139",5,15,"langes",TRUE
"2140",5,15,"pommes",TRUE
"2141",5,15,"chocololat",TRUE
"2142",5,15,"tomates",TRUE
"2143",5,15,"lait poudre",TRUE
"2144",5,16,"eau",TRUE
"2145",5,16,"pates",TRUE
"2146",5,16,"poires",TRUE
"2147",5,16,"dextro",TRUE
"2148",5,16,"tomates",TRUE
"2149",5,17,"langes",TRUE
"2150",5,17,"pommes",TRUE
"2151",5,17,"soda",TRUE
"2152",5,17,"chocololat",TRUE
"2153",5,17,"olives",TRUE
"2154",5,17,"lait poudre",TRUE
"2155",5,18,"pates",TRUE
"2156",5,18,"poires",TRUE
"2157",5,18,"tomates",TRUE
"2158",5,19,"eau",TRUE
"2159",5,19,"pates",TRUE
"2160",5,19,"biere",TRUE
"2161",5,19,"chocololat",TRUE
"2162",5,19,"dextro",TRUE
"2163",5,20,"eau",TRUE
"2164",5,20,"pates",TRUE
"2165",5,20,"bolo",TRUE
"2166",5,20,"pommes",TRUE
"2167",5,20,"chocololat",TRUE
"2168",5,20,"lait poudre",TRUE
"2169",5,21,"eau",TRUE
"2170",5,21,"pates",TRUE
"2171",5,21,"bolo",TRUE
"2172",5,21,"langes",TRUE
"2173",5,21,"soda",TRUE
"2174",5,21,"chocololat",TRUE
"2175",5,21,"lait poudre",TRUE
"2176",5,23,"pommes",TRUE
"2177",5,23,"vin rouge",TRUE
"2178",5,23,"chocololat",TRUE
"2179",5,23,"serviette",TRUE
"2180",5,23,"olives",TRUE
"2181",5,24,"pommes",TRUE
"2182",5,24,"serviette",TRUE
"2183",5,25,"eau",TRUE
"2184",5,25,"pates",TRUE
"2185",5,25,"bolo",TRUE
"2186",5,25,"langes",TRUE
"2187",5,25,"pommes",TRUE
"2188",5,25,"vin rouge",TRUE
"2189",5,25,"chocololat",TRUE
"2190",5,25,"tomates",TRUE
"2191",5,25,"lait poudre",TRUE
"2192",5,26,"poires",TRUE
"2193",5,26,"biere",TRUE
"2194",5,26,"chocololat",TRUE
"2195",5,27,"soda",TRUE
"2196",5,27,"chocololat",TRUE
"2197",5,27,"serviette",TRUE
"2198",5,28,"poires",TRUE
"2199",5,28,"biere",TRUE
"2200",5,28,"chocololat",TRUE
"2201",5,28,"olives",TRUE
"2202",5,28,"tomates",TRUE
"2203",5,29,"eau",TRUE
"2204",5,29,"pates",TRUE
"2205",5,29,"langes",TRUE
"2206",5,29,"serviette",TRUE
"2207",5,29,"dextro",TRUE
"2208",5,30,"eau",TRUE
"2209",5,30,"pates",TRUE
"2210",5,30,"langes",TRUE
"2211",5,30,"pommes",TRUE
"2212",5,30,"soda",TRUE
"2213",5,30,"chocololat",TRUE
"2214",5,30,"dextro",TRUE
"2215",5,30,"olives",TRUE
"2216",5,30,"tomates",TRUE
"2217",5,31,"eau",TRUE
"2218",5,31,"soda",TRUE
"2219",5,31,"tomates",TRUE
"2220",5,32,"eau",TRUE
"2221",5,32,"vin rouge",TRUE
"2222",5,32,"soda",TRUE
"2223",5,32,"serviette",TRUE
"2224",5,32,"dextro",TRUE
"2225",5,32,"tomates",TRUE
"2226",5,33,"pates",TRUE
"2227",5,33,"bolo",TRUE
"2228",5,33,"pommes",TRUE
"2229",5,33,"chocololat",TRUE
"2230",5,33,"tomates",TRUE
"2231",5,34,"eau",TRUE
"2232",5,34,"dextro",TRUE
"2233",5,34,"olives",TRUE
"2234",5,35,"pates",TRUE
"2235",5,35,"langes",TRUE
"2236",5,35,"pommes",TRUE
"2237",5,35,"soda",TRUE
"2238",5,35,"chocololat",TRUE
"2239",5,35,"tomates",TRUE
"2240",5,35,"lait poudre",TRUE
"2241",5,36,"pates",TRUE
"2242",5,36,"bolo",TRUE
"2243",5,36,"pommes",TRUE
"2244",5,36,"biere",TRUE
"2245",5,36,"soda",TRUE
"2246",5,36,"chocololat",TRUE
"2247",5,36,"lait poudre",TRUE
"2248",5,37,"eau",TRUE
"2249",5,37,"pates",TRUE
"2250",5,37,"pommes",TRUE
"2251",5,37,"poires",TRUE
"2252",5,37,"biere",TRUE
"2253",5,37,"soda",TRUE
"2254",5,37,"olives",TRUE
"2255",5,37,"tomates",TRUE
"2256",5,38,"pates",TRUE
"2257",5,38,"biere",TRUE
"2258",5,38,"soda",TRUE
"2259",5,38,"chocololat",TRUE
"2260",5,38,"olives",TRUE
"2261",5,39,"chocololat",TRUE
"2262",5,40,"langes",TRUE
"2263",5,40,"soda",TRUE
"2264",5,40,"chocololat",TRUE
"2265",5,40,"serviette",TRUE
"2266",5,40,"tomates",TRUE
"2267",5,41,"vin rouge",TRUE
"2268",5,41,"chocololat",TRUE
"2269",5,42,"soda",TRUE
"2270",5,43,"chocololat",TRUE
"2271",5,44,"pates",TRUE
"2272",5,44,"vin rouge",TRUE
"2273",5,44,"olives",TRUE
"2274",5,44,"tomates",TRUE
"2275",5,45,"langes",TRUE
"2276",5,45,"pommes",TRUE
"2277",5,45,"vin rouge",TRUE
"2278",5,45,"chocololat",TRUE
"2279",5,45,"lait poudre",TRUE
"2280",5,46,"eau",TRUE
"2281",5,46,"langes",TRUE
"2282",5,46,"pommes",TRUE
"2283",5,46,"chocololat",TRUE
"2284",5,46,"dextro",TRUE
"2285",5,46,"olives",TRUE
"2286",5,46,"tomates",TRUE
"2287",5,46,"lait poudre",TRUE
"2288",5,47,"bolo",TRUE
"2289",5,47,"pommes",TRUE
"2290",5,47,"vin rouge",TRUE
"2291",5,47,"chocololat",TRUE
"2292",5,48,"eau",TRUE
"2293",5,48,"pates",TRUE
"2294",5,48,"bolo",TRUE
"2295",5,48,"pommes",TRUE
"2296",5,48,"vin rouge",TRUE
"2297",5,48,"chocololat",TRUE
"2298",5,49,"bolo",TRUE
"2299",5,49,"chocololat",TRUE
"2300",5,49,"serviette",TRUE
"2301",5,50,"eau",TRUE
"2302",5,50,"pates",TRUE
"2303",5,50,"chocololat",TRUE
"2304",5,50,"olives",TRUE
"2305",5,50,"cure-dents",TRUE
"2306",5,51,"eau",TRUE
"2307",5,51,"pates",TRUE
"2308",5,51,"poires",TRUE
"2309",5,52,"pates",TRUE
"2310",5,52,"bolo",TRUE
"2311",5,52,"biere",TRUE
"2312",5,53,"eau",TRUE
"2313",5,53,"pates",TRUE
"2314",5,53,"langes",TRUE
"2315",5,53,"pommes",TRUE
"2316",5,53,"vin rouge",TRUE
"2317",5,53,"chocololat",TRUE
"2318",5,53,"tomates",TRUE
"2319",5,53,"lait poudre",TRUE
"2320",5,54,"eau",TRUE
"2321",5,54,"pates",TRUE
"2322",5,54,"poires",TRUE
"2323",5,54,"biere",TRUE
"2324",5,54,"soda",TRUE
"2325",5,54,"dextro",TRUE
"2326",5,54,"tomates",TRUE
"2327",5,55,"biere",TRUE
"2328",5,56,"biere",TRUE
"2329",5,56,"chocololat",TRUE
"2330",5,57,"eau",TRUE
"2331",5,57,"bolo",TRUE
"2332",5,57,"langes",TRUE
"2333",5,57,"chocololat",TRUE
"2334",5,57,"olives",TRUE
"2335",5,57,"lait poudre",TRUE
"2336",5,58,"eau",TRUE
"2337",5,58,"olives",TRUE
"2338",5,59,"eau",TRUE
"2339",5,59,"pates",TRUE
"2340",5,59,"langes",TRUE
"2341",5,59,"pommes",TRUE
"2342",5,59,"soda",TRUE
"2343",5,59,"chocololat",TRUE
"2344",5,59,"dextro",TRUE
"2345",5,59,"olives",TRUE
"2346",5,59,"tomates",TRUE
"2347",5,60,"eau",TRUE
"2348",5,60,"pates",TRUE
"2349",5,60,"pommes",TRUE
"2350",5,60,"poires",TRUE
"2351",5,60,"biere",TRUE
"2352",5,60,"dextro",TRUE
"2353",5,61,"soda",TRUE
"2354",5,61,"chocololat",TRUE
"2355",5,61,"olives",TRUE
"2356",5,62,"eau",TRUE
"2357",5,62,"soda",TRUE
"2358",5,62,"olives",TRUE
"2359",5,63,"eau",TRUE
"2360",5,63,"vin rouge",TRUE
"2361",5,63,"olives",TRUE
"2362",5,63,"tomates",TRUE
"2363",5,64,"eau",TRUE
"2364",5,64,"pates",TRUE
"2365",5,64,"langes",TRUE
"2366",5,64,"pommes",TRUE
"2367",5,64,"chocololat",TRUE
"2368",5,64,"tomates",TRUE
"2369",5,64,"lait poudre",TRUE
"2370",5,65,"pates",TRUE
"2371",5,65,"langes",TRUE
"2372",5,65,"vin rouge",TRUE
"2373",5,65,"soda",TRUE
"2374",5,65,"chocololat",TRUE
"2375",5,65,"lait poudre",TRUE
"2376",5,66,"eau",TRUE
"2377",5,66,"pommes",TRUE
"2378",5,66,"dextro",TRUE
"2379",5,66,"olives",TRUE
"2380",5,67,"biere",TRUE
"2381",5,67,"soda",TRUE
"2382",5,67,"chocololat",TRUE
"2383",5,67,"olives",TRUE
"2384",5,68,"eau",TRUE
"2385",5,68,"biere",TRUE
"2386",5,68,"soda",TRUE
"2387",5,69,"pates",TRUE
"2388",5,69,"bolo",TRUE
"2389",5,69,"langes",TRUE
"2390",5,69,"pommes",TRUE
"2391",5,69,"soda",TRUE
"2392",5,69,"chocololat",TRUE
"2393",5,69,"olives",TRUE
"2394",5,70,"pates",TRUE
"2395",5,70,"dextro",TRUE
"2396",5,70,"tomates",TRUE
"2397",5,71,"biere",TRUE
"2398",5,71,"soda",TRUE
"2399",5,72,"pommes",TRUE
